,Date, Open, High, Low, Close, Volume,change,Senti
1047,03/15/17,127.05,129.0,126.6,128.96,8360637,0.5,1
1048,03/14/17,126.86,127.75,126.77,127.05,7679707,-1.9100000000000108,-1
1049,03/13/17,125.83,126.95,125.79,126.68,7162476,-0.36999999999999034,-1
1050,03/10/17,126.04,126.49,125.54,126.21,7395375,-0.4700000000000131,-1
1051,03/09/17,124.58,126.21,124.17,125.95,8571147,-0.2599999999999909,-1
1052,03/08/17,123.75,124.68,123.5,124.1,7909858,-1.8500000000000085,-1
1053,03/07/17,122.58,124.46,122.39,123.83,6643988,-0.269999999999996,-1
1054,03/06/17,123.01,124.4268,122.6,123.71,6670681,-0.12000000000000455,-1
1055,03/03/17,123.41,123.93,123.23,123.79,5593811,0.0800000000000125,1
1056,03/02/17,123.75,124.36,123.02,123.63,6950220,-0.1600000000000108,-1
1057,03/01/17,122.49,124.45,122.42,123.86,9393869,0.23000000000000398,1
1058,02/28/17,122.01,122.65,121.94,122.21,8885513,-1.6500000000000057,-1
1059,02/27/17,122.13,122.88,122.1033,122.4,5946157,0.19000000000001194,1
1060,02/24/17,121.5,122.74,120.9,122.73,10834990,0.3299999999999983,1
1061,02/23/17,119.52,121.9,119.48,121.7,9980945,-1.0300000000000011,-1
1062,02/22/17,119.28,119.77,119.25,119.52,5103903,-2.180000000000007,-1
1063,02/21/17,118.4,119.89,118.32,119.66,8595110,0.14000000000000057,1
1064,02/17/17,118.19,118.9,118.05,118.86,8691397,-0.7999999999999972,-1
1065,02/16/17,117.0,118.28,116.995,118.08,7119291,-0.7800000000000011,-1
1066,02/15/17,115.9,117.46,115.59,117.2,5979679,-0.8799999999999955,-1
1067,02/14/17,115.44,116.4,115.32,116.36,5539136,-0.8400000000000034,-1
1068,02/13/17,115.28,116.12,115.22,115.88,5710779,-0.480000000000004,-1
1069,02/10/17,114.32,115.99,114.23,115.24,6438536,-0.6400000000000006,-1
1070,02/09/17,113.47,114.65,113.4,114.08,5854606,-1.1599999999999966,-1
1071,02/08/17,113.3,113.69,113.15,113.4,5271951,-0.6799999999999926,-1
1072,02/07/17,113.6,113.62,113.05,113.48,5507915,0.0799999999999983,1
1073,02/06/17,113.46,113.59,112.62,113.4,6178433,-0.0799999999999983,-1
1074,02/03/17,113.5,113.66,112.66,113.64,7267569,0.23999999999999488,1
1075,02/02/17,112.82,113.62,112.77,113.57,7826308,-0.07000000000000739,-1
1076,02/01/17,112.48,113.32,112.47,113.23,7082322,-0.3399999999999892,-1
1077,01/31/17,112.79,113.4,112.43,113.25,8713408,0.01999999999999602,1
1078,01/30/17,113.4,113.6,112.85,113.13,6969430,-0.12000000000000455,-1
1079,01/27/17,112.0,113.5398,111.9,113.38,8886070,0.25,1
1080,01/26/17,112.0,112.84,111.6,111.84,10164340,-1.539999999999992,-1
1081,01/25/17,111.93,112.8,110.76,112.8,9385502,0.9599999999999937,1
1082,01/24/17,112.91,113.3,111.15,111.76,12450310,-1.039999999999992,-1
1083,01/23/17,114.51,114.77,113.8,113.91,7989760,2.1499999999999915,1
1084,01/20/17,114.49,115.03,114.08,114.15,7502425,0.2400000000000091,1
1085,01/19/17,114.68,114.9,113.92,114.2,5540831,0.04999999999999716,1
1086,01/18/17,114.94,115.1,114.41,114.7,5014570,0.5,1
1087,01/17/17,113.94,115.05,113.67,114.87,6255447,0.1700000000000017,1
1088,01/13/17,114.94,115.02,114.44,114.6,4935188,-0.27000000000001023,-1
1089,01/12/17,114.27,114.73,113.37,114.62,6627250,0.020000000000010232,1
1090,01/11/17,116.08,116.25,114.02,114.73,8887197,0.10999999999999943,1
1091,01/10/17,116.03,117.0,115.87,116.16,5312812,1.4299999999999926,1
1092,01/09/17,116.35,116.61,115.89,116.28,5457539,0.12000000000000455,1
1093,01/06/17,116.67,117.0,115.76,116.3,5221381,0.01999999999999602,1
1094,01/05/17,116.0,116.97,115.4401,116.86,6217214,0.5600000000000023,1
1095,01/04/17,115.5,116.23,115.31,115.65,5828946,-1.2099999999999937,-1
1096,01/03/17,115.78,116.0,115.23,115.84,5953048,0.18999999999999773,1
1097,12/30/16,115.8,115.99,114.975,115.21,5506734,-0.6300000000000097,-1
1098,12/29/16,115.23,115.87,115.01,115.49,2993622,0.28000000000000114,1
1099,12/28/16,115.88,116.16,115.05,115.1,3278292,-0.39000000000000057,-1
1100,12/27/16,115.89,116.0,115.38,115.91,3232942,0.8100000000000023,1
1101,12/23/16,115.4,116.32,115.3,115.96,2993339,0.04999999999999716,1
1102,12/22/16,115.0,115.52600000000001,113.88,115.44,4602309,-0.519999999999996,-1
1103,12/21/16,116.2,116.2,114.74,115.31,5907740,-0.12999999999999545,-1
1104,12/20/16,115.98,116.25,114.91,115.66,5715163,0.3499999999999943,1
1105,12/19/16,116.07,116.66,115.94,116.02,6310789,0.35999999999999943,1
1106,12/16/16,116.41,116.46,115.46,115.88,11291120,-0.14000000000000057,-1
1107,12/15/16,115.33,115.92,114.89,115.89,6738083,0.010000000000005116,1
1108,12/14/16,116.12,117.3,114.58,114.99,9378704,-0.9000000000000057,-1
1109,12/13/16,115.53,115.97,115.01,115.89,7051623,0.9000000000000057,1
1110,12/12/16,112.69,115.4,112.58,115.36,9544614,-0.5300000000000011,-1
1111,12/09/16,111.41,112.43,111.2,112.26,7672088,-3.0999999999999943,-1
1112,12/08/16,110.54,111.195,109.93,110.99,7774945,-1.2700000000000102,-1
1113,12/07/16,111.89,111.89,109.32,111.1,11761130,0.10999999999999943,1
1114,12/06/16,112.24,113.2,111.85,112.06,6530358,0.960000000000008,1
1115,12/05/16,112.4,112.42,111.73,111.94,5451568,-0.12000000000000455,-1
1116,12/02/16,111.72,112.53,111.44,111.96,6167740,0.01999999999999602,1
1117,12/01/16,111.36,111.5399,111.0,111.38,8143287,-0.5799999999999983,-1
1118,11/30/16,112.19,112.52,111.3,111.3,11178470,-0.0799999999999983,-1
1119,11/29/16,112.95,113.41,112.165,112.48,7799649,1.1800000000000068,1
1120,11/28/16,113.79,114.12,113.05,113.13,9065730,0.6499999999999915,1
1121,11/25/16,113.6,114.23,113.38,114.13,3433340,1.0,1
1122,11/23/16,112.25,113.43,111.56,113.07,8467037,-1.0600000000000023,-1
1123,11/22/16,114.59,115.0,112.27,112.74,11649750,-0.3299999999999983,-1
1124,11/21/16,115.44,115.6799,114.8,115.0,5843313,2.260000000000005,1
1125,11/18/16,115.79,115.92,114.81,115.36,7717773,0.35999999999999943,1
1126,11/17/16,116.68,116.68,116.12,116.57,5730329,1.2099999999999937,1
1127,11/16/16,116.65,116.78,116.08,116.36,6594838,-0.20999999999999375,-1
1128,11/15/16,116.4,116.69,115.82,116.32,7446670,-0.04000000000000625,-1
1129,11/14/16,118.58,118.99,116.5,116.6,10054910,0.28000000000000114,1
1130,11/11/16,119.49,119.49,118.13,118.47,8134783,1.8700000000000045,1
1131,11/10/16,120.77,121.1,119.02,119.54,11905170,1.0700000000000074,1
1132,11/09/16,120.0,122.5,118.1,120.31,16219980,0.769999999999996,1
1133,11/08/16,116.48,117.57,116.47,117.05,6675268,-3.260000000000005,-1
1134,11/07/16,115.89,116.72,115.84,116.66,6398177,-0.39000000000000057,-1
1135,11/04/16,115.04,115.94,115.04,115.11,7160570,-1.5499999999999972,-1
1136,11/03/16,114.88,115.4393,114.75,115.03,6227110,-0.0799999999999983,-1
1137,11/02/16,115.52,115.76,114.83,114.86,6591318,-0.1700000000000017,-1
1138,11/01/16,114.76,115.94,114.63,115.34,7591930,0.480000000000004,1
1139,10/31/16,115.28,116.23,114.5,115.99,8552528,0.6499999999999915,1
1140,10/28/16,115.82,115.91,114.57,115.33,8813324,-0.6599999999999966,-1
1141,10/27/16,114.98,116.55,114.79,115.7,7548667,0.37000000000000455,1
1142,10/26/16,113.64,115.22,113.6,114.56,6429241,-1.1400000000000006,-1
1143,10/25/16,113.64,114.16,113.09299999999999,113.96,5594989,-0.6000000000000085,-1
1144,10/24/16,113.93,114.1897,113.44,113.61,6141858,-0.3499999999999943,-1
1145,10/21/16,114.11,114.24,112.99,113.44,8422032,-0.1700000000000017,-1
1146,10/20/16,114.83,115.7,114.59,114.87,6973009,1.4300000000000068,1
1147,10/19/16,115.57,115.89,114.46,114.59,7400937,-0.28000000000000114,-1
1148,10/18/16,117.38,118.48,115.16,115.41,12598260,0.8199999999999932,1
1149,10/17/16,117.5,118.55,117.5,118.49,6956374,3.0799999999999983,1
1150,10/14/16,118.5,118.8,117.56,117.56,5640519,-0.9299999999999926,-1
1151,10/13/16,117.54,119.2,117.28,118.26,7387365,0.7000000000000028,1
1152,10/12/16,117.96,118.43,117.5,117.97,4686022,-0.29000000000000625,-1
1153,10/11/16,119.41,119.63,117.06,117.64,6394159,-0.3299999999999983,-1
1154,10/10/16,119.51,120.1955,119.35,119.8,3657049,2.1599999999999966,1
1155,10/07/16,119.17,119.565,118.69,119.24,4799292,-0.5600000000000023,-1
1156,10/06/16,118.5,118.85,117.92,118.75,4448450,-0.4899999999999949,-1
1157,10/05/16,119.22,119.44,118.595,119.18,5778691,0.4300000000000068,1
1158,10/04/16,118.84,119.48,118.28,118.82,5733934,-0.36000000000001364,-1
1159,10/03/16,118.0,119.01,117.43,118.81,6098589,-0.009999999999990905,-1
1160,09/30/16,117.78,118.619,117.39,118.13,7941065,-0.6800000000000068,-1
1161,09/29/16,118.88,119.27,117.0434,117.27,6190185,-0.8599999999999994,-1
1162,09/28/16,119.05,119.52,118.81,119.39,5076091,2.1200000000000045,1
1163,09/27/16,118.39,119.22,117.72,119.22,5349466,-0.1700000000000017,-1
1164,09/26/16,118.63,118.64,117.56,117.78,5998854,-1.4399999999999977,-1
1165,09/23/16,119.41,119.6,118.71,118.81,4772980,1.0300000000000011,1
1166,09/22/16,119.25,119.84,119.14,119.46,5340466,0.6499999999999915,1
1167,09/21/16,117.95,119.0,117.64,118.91,6337292,-0.5499999999999972,-1
1168,09/20/16,118.17,118.24,117.69,117.95,5187716,-0.9599999999999937,-1
1169,09/19/16,118.36,118.66,117.64,117.66,5457633,-0.29000000000000625,-1
1170,09/16/16,118.51,119.14,118.12,118.25,12408780,0.5900000000000034,1
1171,09/15/16,117.81,118.94,117.32,118.63,5814900,0.37999999999999545,1
1172,09/14/16,117.85,118.33,117.46,117.86,6124894,-0.769999999999996,-1
1173,09/13/16,118.42,118.83,117.49,117.61,7957869,-0.25,-1
1174,09/12/16,117.76,119.45,117.38,119.16,7239795,1.5499999999999972,1
1175,09/09/16,119.03,119.16,118.18,118.23,7957267,-0.9299999999999926,-1
1176,09/08/16,119.37,119.82,119.14,119.47,4833010,1.2399999999999949,1
1177,09/07/16,119.84,119.95,119.435,119.61,4753760,0.14000000000000057,1
1178,09/06/16,119.78,119.97,119.36,119.75,5280652,0.14000000000000057,1
1179,09/02/16,119.36,119.81,118.9,119.32,5806365,-0.4300000000000068,-1
1180,09/01/16,119.19,119.39,118.6,119.08,4551792,-0.23999999999999488,-1
1181,08/31/16,119.54,119.62,119.01,119.34,5693081,0.2600000000000051,1
1182,08/30/16,120.67,120.67,119.255,119.47,3820510,0.12999999999999545,1
1183,08/29/16,119.3,120.13,119.055,119.92,5074924,0.45000000000000284,1
1184,08/26/16,118.84,119.74,118.56,119.04,6482673,-0.8799999999999955,-1
1185,08/25/16,118.86,119.21,118.33,118.57,5566048,-0.4700000000000131,-1
1186,08/24/16,119.48,119.61,118.62,118.71,6303942,0.14000000000000057,1
1187,08/23/16,119.67,119.96,119.02,119.44,5603177,0.730000000000004,1
1188,08/22/16,119.9,119.9,118.95,119.13,6544864,-0.3100000000000023,-1
1189,08/19/16,119.91,119.99,119.32,119.92,7798299,0.7900000000000063,1
1190,08/18/16,121.17,121.39,119.9,120.72,8728000,0.7999999999999972,1
1191,08/17/16,120.5,121.33,119.85,121.31,10442820,0.5900000000000034,1
1192,08/16/16,122.11,122.32,120.06,120.33,11289110,-0.980000000000004,-1
1193,08/15/16,123.12,123.27,122.28,122.31,6469495,1.980000000000004,1
1194,08/12/16,123.47,123.77,122.95,123.22,4234841,0.9099999999999966,1
1195,08/11/16,123.85,124.14,123.47,123.77,4051971,0.5499999999999972,1
1196,08/10/16,123.59,123.78,123.24,123.36,4333466,-0.4099999999999966,-1
1197,08/09/16,123.91,124.0,123.33,123.43,3941488,0.07000000000000739,1
1198,08/08/16,124.0,124.15,123.23,123.65,5232469,0.21999999999999886,1
1199,08/05/16,124.38,124.38,123.76,124.24,5146935,0.5899999999999892,1
1200,08/04/16,124.24,124.39,123.64,123.86,4728165,-0.37999999999999545,-1
1201,08/03/16,125.0,125.0,123.69,123.9,5310641,0.04000000000000625,1
1202,08/02/16,125.65,125.9,124.476,124.85,7158693,0.9499999999999886,1
1203,08/01/16,125.31,125.71,125.1,125.4,4615103,0.5500000000000114,1
1204,07/29/16,124.34,125.32,124.34,125.23,7020910,-0.1700000000000017,-1
1205,07/28/16,124.98,125.0,124.41,124.46,4320393,-0.7700000000000102,-1
1206,07/27/16,125.1,125.23,124.34,124.77,4812634,0.3100000000000023,1
1207,07/26/16,125.025,125.55,124.75,125.15,5589861,0.38000000000000966,1
1208,07/25/16,125.07,125.13,124.14,124.89,4880569,-0.2600000000000051,-1
1209,07/22/16,125.12,125.35,124.645,125.03,5839195,0.14000000000000057,1
1210,07/21/16,125.21,125.74,124.89,125.15,5563937,0.12000000000000455,1
1211,07/20/16,125.84,126.07,125.04,125.14,7334633,-0.010000000000005116,-1
1212,07/19/16,124.78,125.75,123.34,125.25,11325700,0.10999999999999943,1
1213,07/18/16,123.0,123.22,122.44,123.14,6599199,-2.1099999999999994,-1
1214,07/15/16,123.77,124.3,122.71,123.0,7192765,-0.14000000000000057,-1
1215,07/14/16,122.98,123.74,122.91,123.18,5322718,0.18000000000000682,1
1216,07/13/16,122.68,123.4,122.3,123.0,5230819,-0.18000000000000682,-1
1217,07/12/16,122.65,123.2,122.61,122.92,6415861,-0.0799999999999983,-1
1218,07/11/16,122.71,123.45,122.41,122.93,6711586,0.010000000000005116,1
1219,07/08/16,123.0,123.1,121.96,122.85,6129913,-0.0800000000000125,-1
1220,07/07/16,122.59,122.81,122.01,122.51,6058727,-0.3399999999999892,-1
1221,07/06/16,121.93,122.66,121.54,122.64,9332366,0.12999999999999545,1
1222,07/05/16,121.36,123.23,121.34,122.27,9334141,-0.37000000000000455,-1
1223,07/01/16,121.54,121.54,120.79,121.29,7051358,-0.9799999999999898,-1
1224,06/30/16,119.18,121.41,119.1601,121.3,11559920,0.009999999999990905,1
1225,06/29/16,118.84,119.41,118.1,119.33,8341454,-1.9699999999999989,-1
1226,06/28/16,117.17,118.37,116.55,118.23,10089590,-1.0999999999999943,-1
1227,06/27/16,115.0,116.64,115.0,116.55,10896050,-1.6800000000000068,-1
1228,06/24/16,115.07,117.12,115.0,115.63,13939480,-0.9200000000000017,-1
1229,06/23/16,117.2,117.38,116.68,117.38,6775873,1.75,1
1230,06/22/16,116.54,117.21,116.3101,116.46,5833754,-0.9200000000000017,-1
1231,06/21/16,116.99,117.15,116.18,116.18,5493490,-0.2799999999999869,-1
1232,06/20/16,116.6,117.135,116.4297,116.54,5588202,0.35999999999999943,1
1233,06/17/16,116.62,116.67,115.01,115.48,10702200,-1.0600000000000023,-1
1234,06/16/16,115.69,116.89,115.22,116.64,6664815,1.1599999999999966,1
1235,06/15/16,117.64,117.74,116.335,116.41,6371378,-0.23000000000000398,-1
1236,06/14/16,116.45,117.18,116.3,117.12,6378395,0.710000000000008,1
1237,06/13/16,117.13,117.64,116.79,116.79,7940893,-0.3299999999999983,-1
1238,06/10/16,116.74,117.23,116.36,117.01,6067428,0.21999999999999886,1
1239,06/09/16,115.78,117.19,115.61,117.0,7375474,-0.010000000000005116,-1
1240,06/08/16,115.52,115.95,115.41,115.8,5863782,-1.2000000000000028,-1
1241,06/07/16,116.01,116.23,115.45,115.73,6417404,-0.06999999999999318,-1
1242,06/06/16,114.97,116.0,114.9301,115.77,6349758,0.03999999999999204,1
1243,06/03/16,114.47,115.39,114.115,114.76,6881721,-1.009999999999991,-1
1244,06/02/16,112.87,114.65,112.86,114.49,7310801,-0.27000000000001023,-1
1245,06/01/16,112.57,113.06,112.07,112.78,4749563,-1.7099999999999937,-1
1246,05/31/16,113.26,113.63,112.32,112.69,10104710,-0.09000000000000341,-1
1247,05/27/16,113.04,113.34,112.69,113.06,4647024,0.37000000000000455,1
1248,05/26/16,113.11,113.32,112.85,112.9,3973550,-0.1599999999999966,-1
1249,05/25/16,113.18,113.725,112.85,113.35,5455518,0.44999999999998863,1
1250,05/24/16,112.52,113.5,112.52,112.69,6125259,-0.6599999999999966,-1
1251,05/23/16,112.77,112.82,112.04,112.16,6462321,-0.5300000000000011,-1
1252,05/20/16,112.2,112.92,111.76,112.64,7435203,0.480000000000004,1
1253,05/19/16,112.99,113.04,112.2,112.85,8232205,0.20999999999999375,1
1254,05/18/16,113.61,114.025,112.88,113.59,8267933,0.7400000000000091,1
1255,05/17/16,114.54,114.56,113.24,113.83,9233911,0.23999999999999488,1
1256,05/16/16,113.39,114.63,113.31,114.44,6222861,0.6099999999999994,1
1257,05/13/16,113.9,114.09,113.36,113.56,6779907,-0.8799999999999955,-1
1258,05/12/16,114.5,114.7599,113.54,114.23,7156263,0.6700000000000017,1
1259,05/11/16,114.57,114.76,114.31,114.37,6680655,0.14000000000000057,1
1260,05/10/16,114.0,115.0,113.92,114.67,8356411,0.29999999999999716,1
1261,05/09/16,112.98,113.99,112.73,113.72,6512715,-0.9500000000000028,-1
1262,05/06/16,112.58,113.05,112.275,112.74,6099860,-0.980000000000004,-1
1263,05/05/16,112.08,113.1,112.04,112.88,5404341,0.14000000000000057,1
1264,05/04/16,112.04,112.54,111.7,112.22,5214649,-0.6599999999999966,-1
1265,05/03/16,112.56,113.1,112.12,112.69,7554529,0.46999999999999886,1
1266,05/02/16,112.22,112.7897,111.93,112.75,5178847,0.060000000000002274,1
1267,04/29/16,112.06,112.22,111.51,112.08,7774512,-0.6700000000000017,-1
1268,04/28/16,112.1,112.71,111.64,112.48,6640041,0.4000000000000057,1
1269,04/27/16,112.96,113.2,112.46,112.77,5759301,0.28999999999999204,1
1270,04/26/16,113.45,113.56,112.65,112.91,5853561,0.14000000000000057,1
1271,04/25/16,113.31,113.55,112.48,113.51,6139854,0.6000000000000085,1
1272,04/22/16,113.43,113.7531,112.82799999999999,113.32,7508690,-0.19000000000001194,-1
1273,04/21/16,113.31,113.73,112.77,113.57,7884452,0.25,1
1274,04/20/16,113.19,114.19,113.05,113.58,8213383,0.010000000000005116,1
1275,04/19/16,111.65,113.95,111.48,112.68,10526440,-0.8999999999999915,-1
1276,04/18/16,110.0,111.1,109.67,110.93,7772549,-1.75,-1
1277,04/15/16,110.07,110.4,109.5,110.18,10057920,-0.75,-1
1278,04/14/16,110.0,110.29,109.45,109.84,4457099,-0.3400000000000034,-1
1279,04/13/16,110.0,110.35,109.31,109.87,5758284,0.030000000000001137,1
1280,04/12/16,109.0,110.24,108.75,109.6,8412327,-0.27000000000001023,-1
1281,04/11/16,109.15,109.62,108.65,108.97,6823922,-0.6299999999999955,-1
1282,04/08/16,109.37,109.64,108.76,109.1,6301634,0.12999999999999545,1
1283,04/07/16,109.0,109.62,108.63,109.27,7822916,0.1700000000000017,1
1284,04/06/16,108.72,109.5,107.88,109.42,6828705,0.15000000000000568,1
1285,04/05/16,108.23,109.84,108.005,108.95,7938961,-0.46999999999999886,-1
1286,04/04/16,108.82,109.1,108.26,108.59,10668890,-0.35999999999999943,-1
1287,04/01/16,108.0,109.29,107.69,109.19,9043232,0.5999999999999943,1
1288,03/31/16,108.86,108.98,108.04,108.2,8167693,-0.9899999999999949,-1
1289,03/30/16,109.45,109.56,108.93,108.98,5248182,0.7800000000000011,1
1290,03/29/16,108.3,109.25,107.74,109.14,6612787,0.1599999999999966,1
1291,03/28/16,108.41,108.9,108.06,108.23,4738112,-0.9099999999999966,-1
1292,03/24/16,108.22,108.61,107.75,108.31,6284486,0.0799999999999983,1
1293,03/23/16,107.29,108.825,107.2,108.5,8191313,0.18999999999999773,1
1294,03/22/16,107.28,107.63,107.05,107.38,7821676,-1.1200000000000045,-1
1295,03/21/16,107.41,107.75,106.55,107.28,7674706,-0.09999999999999432,-1
1296,03/18/16,106.99,107.84,106.36,107.5,14758300,0.21999999999999886,1
1297,03/17/16,107.47,107.6,106.45,106.74,8571060,-0.7600000000000051,-1
1298,03/16/16,107.73,107.78,106.875,107.41,7065081,0.6700000000000017,1
1299,03/15/16,107.62,108.35,106.76,107.76,8476598,0.3500000000000085,1
1300,03/14/16,107.92,108.3,107.31,107.66,7242758,-0.10000000000000853,-1
1301,03/11/16,107.5,107.99,107.21,107.71,7763774,0.04999999999999716,1
1302,03/10/16,106.99,107.48,106.07,107.14,10474750,-0.5699999999999932,-1
1303,03/09/16,106.84,107.02,106.09,106.84,7564238,-0.29999999999999716,-1
1304,03/08/16,106.52,106.77,105.965,106.22,7632880,-0.6200000000000045,-1
1305,03/07/16,106.0,106.9196,105.49,106.74,6973521,0.519999999999996,1
1306,03/04/16,106.51,106.98,106.07,106.5,6715668,-0.23999999999999488,-1
1307,03/03/16,106.82,107.0,105.63,106.65,6927155,0.15000000000000568,1
1308,03/02/16,106.91,107.41,106.43,107.04,9766977,0.39000000000000057,1
1309,03/01/16,105.9,107.24,105.44,107.22,8298471,0.1799999999999926,1
1310,02/29/16,105.28,106.2,105.04,105.21,10111080,-2.010000000000005,-1
1311,02/26/16,106.82,106.92,105.42,105.78,9049441,0.5700000000000074,1
1312,02/25/16,104.95,106.39,104.77,106.38,8092468,0.5999999999999943,1
1313,02/24/16,103.34,105.075,102.97,104.96,9076094,-1.4200000000000017,-1
1314,02/23/16,104.65,104.79,103.96,104.08,6629181,-0.8799999999999955,-1
1315,02/22/16,104.44,104.75,104.05,104.75,6946975,0.6700000000000017,1
1316,02/19/16,103.58,104.68,103.38,104.16,9343260,-0.5900000000000034,-1
1317,02/18/16,102.83,104.6767,102.5,104.24,10744650,0.0799999999999983,1
1318,02/17/16,102.75,103.24,102.23,102.5,8904013,-1.7399999999999949,-1
1319,02/16/16,102.37,103.05,101.65,102.32,10452830,-0.18000000000000682,-1
1320,02/12/16,101.82,101.98,100.72,101.82,9035013,-0.5,-1
1321,02/11/16,100.46,102.02,99.98,101.7,12465830,-0.11999999999999034,-1
1322,02/10/16,102.05,102.91,101.3684,101.73,9833124,0.030000000000001137,1
1323,02/09/16,101.31,102.24,100.9725,101.97,10044540,0.23999999999999488,1
1324,02/08/16,100.31,103.51,100.22,102.0,14323780,0.030000000000001137,1
1325,02/05/16,102.66,102.77,99.78,100.54,15522150,-1.4599999999999937,-1
1326,02/04/16,103.61,104.085,102.73,103.9,10389000,3.3599999999999994,1
1327,02/03/16,103.65,104.38,102.01,104.14,10168630,0.23999999999999488,1
1328,02/02/16,103.3,104.26,103.0,103.41,10616350,-0.730000000000004,-1
1329,02/01/16,103.61,104.785,103.22,104.37,9803745,0.960000000000008,1
1330,01/29/16,102.89,104.75,102.63,104.44,15614570,0.06999999999999318,1
1331,01/28/16,102.5,103.04,101.85,102.27,12789460,-2.1700000000000017,-1
1332,01/27/16,100.49,103.38,100.49,102.16,19330471,-0.10999999999999943,-1
1333,01/26/16,97.26,101.34,97.135,101.18,17266650,-0.9799999999999898,-1
1334,01/25/16,96.72,97.69,96.04,96.4,9350181,-4.780000000000001,-1
1335,01/22/16,97.02,97.085,95.95,96.75,8379951,0.3499999999999943,1
1336,01/21/16,95.77,96.64,94.28,95.94,11266450,-0.8100000000000023,-1
1337,01/20/16,96.11,97.28,94.53,95.75,12685150,-0.18999999999999773,-1
1338,01/19/16,97.93,98.41,96.9,97.5,12457850,1.75,1
1339,01/15/16,96.37,98.0,96.25,97.0,12662180,-0.5,-1
1340,01/14/16,97.1,99.47,97.0,98.89,10164340,1.8900000000000006,1
1341,01/13/16,98.49,98.98,96.84,97.02,8290689,-1.8700000000000045,-1
1342,01/12/16,97.99,98.63,97.24,98.24,6745013,1.2199999999999989,1
1343,01/11/16,98.24,98.63,96.08,97.57,8151427,-0.6700000000000017,-1
1344,01/08/16,99.88,99.94,97.85,98.16,9766711,0.5900000000000034,1
1345,01/07/16,99.31,100.09,98.88,99.22,9433097,1.0600000000000023,1
1346,01/06/16,99.82,100.97,99.6,100.39,7733825,1.1700000000000017,1
1347,01/05/16,100.58,101.44,100.57,100.9,6467235,0.5100000000000051,1
1348,01/04/16,101.71,101.81,99.45,100.48,12722760,-0.4200000000000017,-1
1349,12/31/15,103.37,103.62,102.69,102.72,4592603,2.239999999999995,1
1350,12/30/15,104.11,104.34,103.53,103.78,3847819,1.0600000000000023,1
1351,12/29/15,103.34,104.185,103.34,104.03,4229973,0.25,1
1352,12/28/15,103.18,103.47,102.925,103.22,4062986,-0.8100000000000023,-1
1353,12/24/15,103.12,103.91,103.01,103.72,2546278,0.5,1
1354,12/23/15,103.11,103.67,102.74,103.49,5531671,-0.23000000000000398,-1
1355,12/22/15,101.91,102.88,101.15,102.71,5581632,-0.7800000000000011,-1
1356,12/21/15,102.34,102.92,100.85,101.58,8321937,-1.1299999999999955,-1
1357,12/18/15,103.08,103.08,101.95,101.95,14966030,0.37000000000000455,1
1358,12/17/15,105.16,105.26,103.63,103.64,8740832,1.6899999999999977,1
1359,12/16/15,104.64,105.49,103.52,105.25,8178826,1.6099999999999994,1
1360,12/15/15,102.65,104.69,102.65,104.13,9283193,-1.1200000000000045,-1
1361,12/14/15,101.645,102.29,100.78,102.15,10641480,-1.9799999999999898,-1
1362,12/11/15,102.37,102.37,101.43,101.68,7796547,-0.46999999999999886,-1
1363,12/10/15,102.3,103.34,101.8,102.64,6479272,0.9599999999999937,1
1364,12/09/15,102.14,103.34,101.67,102.15,7947010,-0.4899999999999949,-1
1365,12/08/15,102.98,103.24,101.9103,102.42,8005368,0.269999999999996,1
1366,12/07/15,102.61,103.49,102.6,103.32,7262911,0.8999999999999915,1
1367,12/04/15,101.4,103.0,101.28,102.95,7845387,-0.36999999999999034,-1
1368,12/03/15,102.27,102.37,100.31,100.79,12008740,-2.1599999999999966,-1
1369,12/02/15,102.5,102.93,101.99,102.05,6623500,1.259999999999991,1
1370,12/01/15,101.73,102.49,101.12,102.36,7545986,0.3100000000000023,1
1371,11/30/15,102.48,102.48,101.24,101.24,8983655,-1.1200000000000045,-1
1372,11/27/15,102.28,102.62,101.79,102.37,2353779,1.1300000000000097,1
1373,11/25/15,102.17,102.33,101.96,101.96,5401491,-0.4100000000000108,-1
1374,11/24/15,101.81,102.79,101.81,102.04,7492381,0.0800000000000125,1
1375,11/23/15,102.39,103.0,102.19,102.77,6730605,0.7299999999999898,1
1376,11/20/15,102.49,102.8,102.2,102.48,7671517,-0.28999999999999204,-1
1377,11/19/15,102.66,102.68,102.06,102.49,5164480,0.009999999999990905,1
1378,11/18/15,101.53,102.8,101.31,102.67,7148429,0.18000000000000682,1
1379,11/17/15,101.34,101.71,100.88,101.5,5124025,-1.1700000000000017,-1
1380,11/16/15,100.38,101.29,100.04,101.22,5755804,-0.28000000000000114,-1
1381,11/13/15,100.04,100.94,99.74,99.88,8517537,-1.3400000000000034,-1
1382,11/12/15,101.14,101.605,100.22,100.27,6918671,0.39000000000000057,1
1383,11/11/15,101.78,102.355,101.5,101.86,6284749,1.5900000000000034,1
1384,11/10/15,101.0,101.76,100.68,101.45,5114204,-0.4099999999999966,-1
1385,11/09/15,101.39,101.59,100.55,100.84,6625850,-0.6099999999999994,-1
1386,11/06/15,101.57,101.92,100.86,101.92,6221110,1.0799999999999983,1
1387,11/05/15,102.25,102.49,101.42,102.33,6545590,0.4099999999999966,1
1388,11/04/15,101.9,102.39,101.69,101.94,5592309,-0.39000000000000057,-1
